CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,Cluster
14482,18,6,2023.89,4,5,5,14,455,VIP,1
14483,282,1,137.1,1,1,1,3,111,At-Risk,0
14484,50,1,321.92,3,1,2,6,312,At-Risk,0
14485,39,1,162.8,3,1,1,5,311,At-Risk,0
14487,27,6,1166.0,4,5,4,13,454,VIP,1
14488,68,1,1064.28,3,1,4,8,314,Potential,0
14489,207,1,463.38,1,1,2,4,112,At-Risk,0
14491,175,2,340.93,2,3,2,7,232,Potential,0
14493,7,5,2383.2400000000002,5,4,5,14,545,VIP,1
14494,26,1,139.56,4,1,1,6,411,At-Risk,0
14495,51,2,123.8,3,3,1,7,331,Potential,0
14496,312,2,538.8100000000001,1,3,3,7,133,Potential,0
14497,309,1,475.37,1,1,3,5,113,At-Risk,0
14498,43,5,1957.45,3,4,4,11,344,Loyal,1
14499,26,3,808.7,4,3,3,10,433,Loyal,1
14500,88,3,356.85,2,3,2,7,232,Potential,0
14501,184,2,251.21,1,3,2,6,132,At-Risk,0
14502,20,11,2431.05,4,5,5,14,455,VIP,1
14503,3,6,3543.26,5,5,5,15,555,VIP,1
14504,47,4,673.52,3,4,3,10,343,Loyal,0
14505,17,8,5859.95,4,5,5,14,455,VIP,1
14506,17,5,1961.49,4,4,4,12,444,Loyal,1
14507,24,6,1331.88,4,5,4,13,454,VIP,1
14508,22,2,268.31,4,3,2,9,432,Potential,0
14511,11,5,1314.81,5,4,4,13,544,VIP,1
14512,188,2,275.28,1,3,2,6,132,At-Risk,0
14513,101,3,455.59000000000003,2,3,2,7,232,Potential,0
14514,61,3,990.2,3,3,4,10,334,Loyal,0
14515,18,6,2076.89,4,5,5,14,455,VIP,1
14517,33,2,330.45,3,3,2,8,332,Potential,0
14518,64,1,174.37,3,1,1,5,311,At-Risk,0
14520,2,2,270.6,5,3,2,10,532,Loyal,1
14522,24,4,974.54,4,4,4,12,444,Loyal,1
14523,108,1,241.09,2,1,2,5,212,At-Risk,0
14524,32,9,1843.83,4,5,4,13,454,VIP,1
14525,20,9,4173.09,4,5,5,14,455,VIP,1
14527,3,55,8506.93,5,5,5,15,555,VIP,1
14528,37,1,364.21999999999997,3,1,2,6,312,At-Risk,0
14529,60,3,582.62,3,3,3,9,333,Potential,0
14530,26,6,2862.11,4,5,5,14,455,VIP,1
14532,236,4,932.98,1,4,4,9,144,Potential,0
14533,25,7,1949.72,4,5,4,13,454,VIP,1
14534,3,18,4396.46,5,5,5,15,555,VIP,1
14535,60,3,2855.16,3,3,5,11,335,Loyal,1
14536,260,1,170.95,1,1,1,3,111,At-Risk,0
14537,58,1,355.56,3,1,2,6,312,At-Risk,0
14538,65,2,388.25,3,3,2,8,332,Potential,0
14539,16,2,537.48,4,3,3,10,433,Loyal,0
14540,10,3,952.82,5,3,4,12,534,Loyal,1
14541,59,8,1453.69,3,5,4,12,354,Loyal,1
14542,186,1,103.25,1,1,1,3,111,At-Risk,0
14543,29,16,3396.08,4,5,5,14,455,VIP,1
14544,24,2,2004.3,4,3,5,12,435,Loyal,1
14546,5,5,2573.93,5,4,5,14,545,VIP,1
14547,4,8,3974.75,5,5,5,15,555,VIP,1
14548,151,2,566.4000000000001,2,3,3,8,233,Potential,0
14549,311,1,289.24,1,1,2,4,112,At-Risk,0
14550,11,2,757.37,5,3,3,11,533,Loyal,1
14551,18,2,186.23,4,3,1,8,431,Potential,0
14552,152,1,164.22,2,1,1,4,211,At-Risk,0
14553,19,5,859.92,4,4,3,11,443,Loyal,1
14554,10,4,2280.07,5,4,5,14,545,VIP,1
14555,57,2,312.54,3,3,2,8,332,Potential,0
14557,85,1,788.38,2,1,3,6,213,At-Risk,0
14560,7,22,2237.77,5,5,5,15,555,VIP,1
14561,76,3,1080.76,2,3,4,9,234,Potential,0
14562,4,18,5007.06,5,5,5,15,555,VIP,1
14565,96,4,3099.12,2,4,5,11,245,Loyal,1
14566,111,1,806.4000000000001,2,1,3,6,213,At-Risk,0
14567,57,2,1530.3600000000001,3,3,4,10,334,Loyal,0
14569,1,1,227.39,5,1,1,7,511,Potential,0
14570,281,2,217.21,1,3,1,5,131,At-Risk,0
14572,3,7,2804.54,5,5,5,15,555,VIP,1
14573,180,9,1640.14,1,5,4,10,154,Loyal,1
14576,372,1,35.400000000000006,1,1,1,3,111,At-Risk,0
14577,13,4,859.71,5,4,3,12,543,Loyal,1
14578,3,1,168.63,5,1,1,7,511,Potential,0
14581,17,1,138.73,4,1,1,6,411,At-Risk,0
14582,41,1,114.11,3,1,1,5,311,At-Risk,0
14583,6,5,989.15,5,4,4,13,544,VIP,1
14584,169,4,1033.06,2,4,4,10,244,Loyal,0
14585,50,1,157.05,3,1,1,5,311,At-Risk,0
14586,277,1,237.36,1,1,1,3,111,At-Risk,0
14587,19,9,1580.68,4,5,4,13,454,VIP,1
14589,372,1,39.75,1,1,1,3,111,At-Risk,0
14591,15,4,1320.5,4,4,4,12,444,Loyal,1
14592,35,3,559.49,3,3,3,9,333,Potential,0
14593,22,3,618.49,4,3,3,10,433,Loyal,0
14594,7,2,363.33,5,3,2,10,532,Loyal,0
14595,20,6,1740.6,4,5,4,13,454,VIP,1
14597,11,2,867.68,5,3,3,11,533,Loyal,1
14598,44,1,221.97,3,1,1,5,311,At-Risk,0
14600,306,1,393.33000000000004,1,1,2,4,112,At-Risk,0
14601,11,1,213.96,5,1,1,7,511,Potential,0
14603,275,1,351.6,1,1,2,4,112,At-Risk,0
14606,1,90,11944.39,5,5,5,15,555,VIP,1
14607,16,12,10352.7,4,5,5,14,455,VIP,1
14608,4,4,1780.3500000000001,5,4,4,13,544,VIP,1
14609,72,4,601.56,2,4,3,9,243,Potential,0
14616,243,3,370.08000000000004,1,3,2,6,132,At-Risk,0
14618,9,3,523.44,5,3,3,11,533,Loyal,1
14619,246,1,394.44,1,1,2,4,112,At-Risk,0
14620,206,2,412.78000000000003,1,3,2,6,132,At-Risk,0
14621,1,5,1788.3600000000001,5,4,4,13,544,VIP,1
14622,185,1,320.58000000000004,1,1,2,4,112,At-Risk,0
14623,32,5,882.4,4,4,3,11,443,Loyal,1
14624,57,2,225.85,3,3,1,7,331,Potential,0
14625,196,2,899.63,1,3,3,7,133,Potential,0
14626,24,4,2791.27,4,4,5,13,445,VIP,1
14628,91,2,671.96,2,3,3,8,233,Potential,0
14629,4,2,955.42,5,3,4,12,534,Loyal,1
14631,51,3,1006.98,3,3,4,10,334,Loyal,0
14632,263,1,114.56,1,1,1,3,111,At-Risk,0
14633,266,1,344.90000000000003,1,1,2,4,112,At-Risk,0
14636,36,2,609.85,3,3,3,9,333,Potential,0
14638,51,1,443.6,3,1,2,6,312,At-Risk,0
14639,52,6,2984.49,3,5,5,13,355,VIP,1
14640,24,6,2107.38,4,5,5,14,455,VIP,1
14641,22,1,110.46,4,1,1,6,411,At-Risk,0
14642,59,1,96.12,3,1,1,5,311,At-Risk,0
14643,170,2,693.8100000000001,2,3,3,8,233,Potential,0
14644,68,2,830.76,3,3,3,9,333,Potential,0
14645,157,2,597.09,2,3,3,8,233,Potential,0
14646,2,72,226455.17,5,5,5,15,555,VIP,1
14647,201,1,236.04000000000002,1,1,1,3,111,At-Risk,0
14649,5,4,1403.99,5,4,4,13,544,VIP,1
14651,67,2,653.82,3,3,3,9,333,Potential,0
14652,77,1,114.5,2,1,1,4,211,At-Risk,0
14653,1,7,1916.86,5,5,4,14,554,VIP,1
14655,8,4,1932.23,5,4,4,13,544,VIP,1
14656,169,2,291.05,2,3,2,7,232,Potential,0
14657,18,4,848.22,4,4,3,11,443,Loyal,1
14658,5,2,247.31,5,3,2,10,532,Loyal,0
14659,9,9,2530.06,5,5,5,15,555,VIP,1
14660,87,2,285.9,2,3,2,7,232,Potential,0
14661,27,1,107.95,4,1,1,6,411,At-Risk,0
14662,29,4,742.31,4,4,3,11,443,Loyal,1
14664,20,2,636.4,4,3,3,10,433,Loyal,0
14665,61,5,1835.7,3,4,4,11,344,Loyal,1
14666,24,1,179.95,4,1,1,6,411,At-Risk,0
14667,11,25,9171.4,5,5,5,15,555,VIP,1
14669,242,3,1259.24,1,3,4,8,134,Potential,0
14670,280,2,393.85,1,3,2,6,132,At-Risk,0
14672,235,2,765.55,1,3,3,7,133,Potential,0
14673,3,5,1736.4,5,4,4,13,544,VIP,1
14675,16,1,597.49,4,1,3,8,413,Potential,0
14676,31,6,2548.2400000000002,4,5,5,14,455,VIP,1
14680,25,16,24881.63,4,5,5,14,455,VIP,1
14681,71,3,360.55,3,3,2,8,332,Potential,0
14682,188,2,52.0,1,3,1,5,131,At-Risk,0
14684,26,5,1203.4,4,4,4,12,444,Loyal,1
14687,107,1,628.38,2,1,3,6,213,At-Risk,0
14688,8,21,5580.09,5,5,5,15,555,VIP,1
14689,209,1,112.8,1,1,1,3,111,At-Risk,0
14690,44,2,355.05,3,3,2,8,332,Potential,0
14691,31,5,2114.33,4,4,5,13,445,VIP,1
14692,137,4,591.55,2,4,3,9,243,Potential,0
14693,265,1,172.9,1,1,1,3,111,At-Risk,0
14696,4,7,2078.95,5,5,5,15,555,VIP,1
14697,218,2,188.60999999999999,1,3,1,5,131,At-Risk,0
14698,2,5,1217.27,5,4,4,13,544,VIP,1
14699,214,1,109.13000000000001,1,1,1,3,111,At-Risk,0
14700,32,3,2195.1,4,3,5,12,435,Loyal,1
14701,11,9,2405.11,5,5,5,15,555,VIP,1
14702,1,17,3251.79,5,5,5,15,555,VIP,1
14703,15,1,318.17,4,1,2,7,412,Potential,0
14704,20,7,1465.31,4,5,4,13,454,VIP,1
14705,199,1,179.0,1,1,1,3,111,At-Risk,0
14708,3,3,1126.37,5,3,4,12,534,Loyal,1
14709,15,13,4921.04,4,5,5,14,455,VIP,1
14710,14,4,599.74,4,4,3,11,443,Loyal,1
14711,10,11,2840.04,5,5,5,15,555,VIP,1
14712,29,3,917.07,4,3,4,11,434,Loyal,1
14713,9,11,2662.2,5,5,5,15,555,VIP,1
14714,24,1,160.19,4,1,1,6,411,At-Risk,0
14715,25,4,867.38,4,4,3,11,443,Loyal,1
14716,43,2,308.0,3,3,2,8,332,Potential,0
14719,2,5,1581.84,5,4,4,13,544,VIP,1
14720,6,3,663.81,5,3,3,11,533,Loyal,1
14722,147,1,180.42000000000002,2,1,1,4,211,At-Risk,0
14723,10,6,1124.06,5,5,4,14,554,VIP,1
14725,25,1,655.58,4,1,3,8,413,Potential,0
14727,274,1,268.58,1,1,2,4,112,At-Risk,0
14729,374,1,313.49,1,1,2,4,112,At-Risk,0
14730,1,8,1901.25,5,5,4,14,554,VIP,1
14731,47,3,380.02,3,3,2,8,332,Potential,0
14732,8,8,2702.4900000000002,5,5,5,15,555,VIP,1
14733,16,12,9583.51,4,5,5,14,455,VIP,1
14735,4,31,6050.69,5,5,5,15,555,VIP,1
14737,4,3,1164.55,5,3,4,12,534,Loyal,1
14738,43,7,1314.45,3,5,4,12,354,Loyal,1
14739,4,7,3902.28,5,5,5,15,555,VIP,1
14740,197,3,1448.21,1,3,4,8,134,Potential,0
14741,12,6,1400.34,5,5,4,14,554,VIP,1
14744,16,7,1084.98,4,5,4,13,454,VIP,1
14745,113,5,1220.26,2,4,4,10,244,Loyal,1
14747,249,1,328.2,1,1,2,4,112,At-Risk,0
14748,29,5,1415.75,4,4,4,12,444,Loyal,1
14752,44,1,382.44,3,1,2,6,312,At-Risk,0
14753,87,1,563.15,2,1,3,6,213,At-Risk,0
14754,45,2,638.05,3,3,3,9,333,Potential,0
14755,10,11,5010.28,5,5,5,15,555,VIP,1
14756,15,1,738.96,4,1,3,8,413,Potential,0
14757,75,1,420.5,2,1,2,5,212,At-Risk,0
14758,145,4,1484.06,2,4,4,10,244,Loyal,0
14759,5,3,1625.97,5,3,4,12,534,Loyal,1
14760,297,1,89.2,1,1,1,3,111,At-Risk,0
14761,59,2,255.9,3,3,2,8,332,Potential,0
14762,264,1,300.52,1,1,2,4,112,At-Risk,0
14764,47,1,278.3,3,1,2,6,312,At-Risk,0
14765,29,3,254.11,4,3,2,9,432,Potential,0
14766,8,6,2473.37,5,5,5,15,555,VIP,1
14768,17,2,192.60000000000002,4,3,1,8,431,Potential,0
14769,3,8,10415.33,5,5,5,15,555,VIP,1
14770,232,2,876.42,1,3,3,7,133,Potential,0
14772,112,1,139.26,2,1,1,4,211,At-Risk,0
14775,58,3,1011.9,3,3,4,10,334,Loyal,0
14776,51,11,2538.3,3,5,5,13,355,VIP,1
14778,127,2,730.86,2,3,3,8,233,Potential,0
14779,281,3,386.15,1,3,2,6,132,At-Risk,0
14780,55,2,447.68,3,3,2,8,332,Potential,0
14782,320,1,200.10000000000002,1,1,1,3,111,At-Risk,0
14784,26,2,289.99,4,3,2,9,432,Potential,0
14785,10,2,77.4,5,3,1,9,531,Potential,0
14788,7,2,679.4399999999999,5,3,3,11,533,Loyal,1
14789,29,1,197.64,4,1,1,6,411,At-Risk,0
14790,17,4,745.06,4,4,3,11,443,Loyal,1
14792,64,1,6.2,3,1,1,5,311,At-Risk,0
14793,21,1,228.99,4,1,1,6,411,At-Risk,0
14794,3,7,1319.91,5,5,4,14,554,VIP,1
14795,166,1,131.45000000000002,2,1,1,4,211,At-Risk,0
14796,1,17,7977.28,5,5,5,15,555,VIP,1
14798,53,3,173.74,3,3,1,7,331,Potential,0
14799,51,1,157.85999999999999,3,1,1,5,311,At-Risk,0
14800,48,12,4332.09,3,5,5,13,355,VIP,1
14801,61,1,189.47,3,1,1,5,311,At-Risk,0
14803,162,3,845.55,2,3,3,8,233,Potential,0
14804,9,1,353.27,5,1,2,8,512,Potential,0
14805,15,4,546.4,4,4,3,11,443,Loyal,1
14806,75,1,193.39000000000001,2,1,1,4,211,At-Risk,0
14808,40,8,2718.77,3,5,5,13,355,VIP,1
14810,41,11,2085.97,3,5,5,13,355,VIP,1
14813,370,2,152.88,1,3,1,5,131,At-Risk,0
14815,37,2,778.5,3,3,3,9,333,Potential,0
14816,197,1,271.85,1,1,2,4,112,At-Risk,0
14817,200,2,1110.34,1,3,4,8,134,Potential,0
14818,74,3,657.8,2,3,3,8,233,Potential,0
14819,64,2,272.07,3,3,2,8,332,Potential,0
14820,21,4,507.29,4,4,3,11,443,Loyal,1
14821,367,1,48.800000000000004,1,1,1,3,111,At-Risk,0
14823,180,3,321.43,1,3,2,6,132,At-Risk,0
14824,10,4,1127.71,5,4,4,13,544,VIP,1
14825,4,12,2221.01,5,5,5,15,555,VIP,1
14828,197,3,1867.46,1,3,4,8,134,Potential,0
14829,29,4,697.55,4,4,3,11,443,Loyal,1
14830,53,1,188.36,3,1,1,5,311,At-Risk,0
14834,18,6,1720.3,4,5,4,13,454,VIP,1
14836,10,2,99.44999999999999,5,3,1,9,531,Potential,0
14837,90,4,1649.5,2,4,4,10,244,Loyal,1
14840,268,1,62.85,1,1,1,3,111,At-Risk,0
14841,53,6,3295.76,3,5,5,13,355,VIP,1
14842,44,4,2731.29,3,4,5,12,345,Loyal,1
14844,64,4,3033.41,3,4,5,12,345,Loyal,1
14847,149,1,309.4,2,1,2,5,212,At-Risk,0
14849,22,25,7930.54,4,5,5,14,455,VIP,1
14850,312,1,325.75,1,1,2,4,112,At-Risk,0
14851,23,2,511.35,4,3,3,10,433,Loyal,0
14852,58,6,2836.69,3,5,5,13,355,VIP,1
14853,24,2,475.8,4,3,3,10,433,Loyal,0
14854,78,7,2740.03,2,5,5,12,255,Loyal,1
14855,119,2,645.65,2,3,3,8,233,Potential,0
14856,36,3,1290.53,3,3,4,10,334,Loyal,1
14857,60,2,1173.12,3,3,4,10,334,Loyal,0
14859,13,4,1353.74,5,4,4,13,544,VIP,1
14860,19,1,170.32,4,1,1,6,411,At-Risk,0
14861,52,1,125.79,3,1,1,5,311,At-Risk,0
14862,26,2,841.1999999999999,4,3,3,10,433,Loyal,0
14863,29,1,266.76,4,1,2,7,412,Potential,0
14865,7,2,52.2,5,3,1,9,531,Potential,0
14866,11,11,11081.85,5,5,5,15,555,VIP,1
14867,186,3,710.28,1,3,3,7,133,Potential,0
14868,3,8,2953.59,5,5,5,15,555,VIP,1
14869,9,2,721.45,5,3,3,11,533,Loyal,1
14870,262,1,327.25,1,1,2,4,112,At-Risk,0
14871,3,4,501.28000000000003,5,4,3,12,543,Loyal,1
14873,210,1,519.68,1,1,3,5,113,At-Risk,0
14875,108,2,1429.3200000000002,2,3,4,9,234,Potential,0
14878,13,9,1476.22,5,5,4,14,554,VIP,1
14880,77,3,675.59,2,3,3,8,233,Potential,0
14881,20,1,255.4,4,1,2,7,412,Potential,0
14882,27,2,589.7,4,3,3,10,433,Loyal,0
14883,19,6,761.59,4,5,3,12,453,Loyal,1
14885,132,1,765.3199999999999,2,1,3,6,213,At-Risk,0
14886,253,1,364.8,1,1,2,4,112,At-Risk,0
14887,79,1,1080.0,2,1,4,7,214,Potential,0
14888,207,1,369.2,1,1,2,4,112,At-Risk,0
14889,336,1,135.9,1,1,1,3,111,At-Risk,0
14890,254,1,125.65,1,1,1,3,111,At-Risk,0
14891,148,2,554.38,2,3,3,8,233,Potential,0
14893,10,2,1237.8500000000001,5,3,4,12,534,Loyal,1
14894,85,1,655.75,2,1,3,6,213,At-Risk,0
14895,8,20,11138.710000000001,5,5,5,15,555,VIP,1
14896,205,2,468.77000000000004,1,3,2,6,132,At-Risk,0
14897,8,4,1366.38,5,4,4,13,544,VIP,1
14898,23,6,1269.47,4,5,4,13,454,VIP,1
14901,11,9,1421.29,5,5,4,14,554,VIP,1
14902,26,1,332.66,4,1,2,7,412,Potential,0
14903,21,5,2795.46,4,4,5,13,445,VIP,1
14904,2,2,1025.44,5,3,4,12,534,Loyal,1
14905,158,2,616.15,2,3,3,8,233,Potential,0
14907,3,7,3501.1,5,5,5,15,555,VIP,1
14908,74,1,277.8,2,1,2,5,212,At-Risk,0
14910,3,4,434.35,5,4,2,11,542,Loyal,1
14911,1,199,136397.85,5,5,5,15,555,VIP,1
14912,17,2,867.85,4,3,3,10,433,Loyal,0
14913,36,4,1227.43,3,4,4,11,344,Loyal,1
14915,91,2,307.48,2,3,2,7,232,Potential,0
14916,71,4,1268.98,3,4,4,11,344,Loyal,1
14918,116,2,1610.15,2,3,4,9,234,Potential,0
14920,213,2,977.77,1,3,4,8,134,Potential,0
14921,30,2,1316.07,4,3,4,11,434,Loyal,0
14923,51,1,749.1,3,1,3,7,313,Potential,0
14924,246,1,310.05,1,1,2,4,112,At-Risk,0
14929,32,1,223.88,4,1,1,6,411,At-Risk,0
14930,109,3,2362.96,2,3,5,10,235,Loyal,0
14931,5,4,964.6800000000001,5,4,4,13,544,VIP,1
14932,366,1,363.53,1,1,2,4,112,At-Risk,0
14934,82,2,1890.94,2,3,4,9,234,Potential,0
14935,297,1,1515.3600000000001,1,1,4,6,114,At-Risk,0
14936,34,8,8075.82,3,5,5,13,355,VIP,1
14937,57,3,1611.08,3,3,4,10,334,Loyal,1
14944,30,12,5900.25,4,5,5,14,455,VIP,1
14946,14,1,100.9,4,1,1,6,411,At-Risk,0
14947,72,2,275.82,2,3,2,7,232,Potential,0
14948,23,6,1101.97,4,5,4,13,454,VIP,1
14950,19,1,371.2,4,1,2,7,412,Potential,0
14951,79,1,311.69,2,1,2,5,212,At-Risk,0
14952,60,11,7851.6900000000005,3,5,5,13,355,VIP,1
14953,25,1,285.99,4,1,2,7,412,Potential,0
14954,12,1,295.53,5,1,2,8,512,Potential,0
14957,253,1,58.49,1,1,1,3,111,At-Risk,0
14958,147,3,483.72999999999996,2,3,3,8,233,Potential,0
14959,64,4,695.42,3,4,3,10,343,Loyal,0
14960,8,2,221.43,5,3,1,9,531,Potential,0
14961,11,9,7044.68,5,5,5,15,555,VIP,1
14962,271,1,126.7,1,1,1,3,111,At-Risk,0
14963,10,5,1473.56,5,4,4,13,544,VIP,1
14964,247,1,206.21,1,1,1,3,111,At-Risk,0
14965,96,2,596.09,2,3,3,8,233,Potential,0
14966,15,1,183.02,4,1,1,6,411,At-Risk,0
14967,50,1,461.40000000000003,3,1,2,6,312,At-Risk,0
14968,30,1,147.85,4,1,1,6,411,At-Risk,0
14970,68,4,1592.06,3,4,4,11,344,Loyal,1
14971,35,3,1098.58,3,3,4,10,334,Loyal,1
14972,128,1,114.77,2,1,1,4,211,At-Risk,0
14973,107,3,1132.65,2,3,4,9,234,Potential,0
14974,37,1,89.94,3,1,1,5,311,At-Risk,0
14975,57,1,279.94,3,1,2,6,312,At-Risk,0
14976,57,6,774.99,3,5,3,11,353,Loyal,1
14978,72,5,1921.3700000000001,2,4,4,10,244,Loyal,1
14981,246,1,102.12,1,1,1,3,111,At-Risk,0
14984,19,2,202.53,4,3,1,8,431,Potential,0
14985,198,2,292.53,1,3,2,6,132,At-Risk,0
14987,16,2,326.4,4,3,2,9,432,Potential,0
14988,212,1,334.54,1,1,2,4,112,At-Risk,0
14995,39,2,232.66,3,3,1,7,331,Potential,0
14997,46,3,546.1999999999999,3,3,3,9,333,Potential,0
14998,170,2,415.0,2,3,2,7,232,Potential,0
15000,48,1,490.52,3,1,3,7,313,Potential,0
15002,116,4,1641.76,2,4,4,10,244,Loyal,0
15004,147,1,1220.38,2,1,4,7,214,Potential,0
15005,16,28,6294.25,4,5,5,14,455,VIP,1
15006,51,1,478.92,3,1,3,7,313,Potential,0
15007,159,1,156.91,2,1,1,4,211,At-Risk,0
15009,12,3,1259.43,5,3,4,12,534,Loyal,1
15010,36,1,308.94,3,1,2,6,312,At-Risk,0
15012,54,2,405.46,3,3,2,8,332,Potential,0
15014,43,2,257.67,3,3,2,8,332,Potential,0
15016,173,1,170.04,2,1,1,4,211,At-Risk,0
15017,34,1,125.58,3,1,1,5,311,At-Risk,0
15018,39,3,496.21000000000004,3,3,3,9,333,Potential,0
15019,267,1,253.2,1,1,2,4,112,At-Risk,0
15021,9,9,1875.32,5,5,4,14,554,VIP,1
15022,12,4,852.52,5,4,3,12,543,Loyal,1
15023,3,11,6653.24,5,5,5,15,555,VIP,1
15024,10,10,1636.56,5,5,4,14,554,VIP,1
15025,33,1,361.96,3,1,2,6,312,At-Risk,0
15026,80,3,464.2,2,3,2,7,232,Potential,0
15027,31,4,1066.1499999999999,4,4,4,12,444,Loyal,1
15028,8,4,627.55,5,4,3,12,543,Loyal,1
15030,72,2,518.28,2,3,3,8,233,Potential,0
15031,4,4,653.35,5,4,3,12,543,Loyal,1
15032,256,3,4445.5,1,3,5,9,135,Potential,0
15033,5,10,2555.07,5,5,5,15,555,VIP,1
15034,16,8,4274.35,4,5,5,14,455,VIP,1
15035,90,1,252.73000000000002,2,1,2,5,212,At-Risk,0
15036,72,3,431.23,2,3,2,7,232,Potential,0
15038,59,6,685.74,3,5,3,11,353,Loyal,1
15039,10,47,19595.48,5,5,5,15,555,VIP,1
15041,170,1,180.19,2,1,1,4,211,At-Risk,0
15042,199,1,135.93,1,1,1,3,111,At-Risk,0
15043,31,1,537.0,4,1,3,8,413,Potential,0
15044,19,17,7634.7300000000005,4,5,5,14,455,VIP,1
15045,152,2,735.66,2,3,3,8,233,Potential,0
15046,9,15,5041.07,5,5,5,15,555,VIP,1
15047,270,1,343.62,1,1,2,4,112,At-Risk,0
15048,65,4,381.16,3,4,2,9,342,Potential,0
15049,274,1,121.17000000000002,1,1,1,3,111,At-Risk,0
15050,25,3,1738.01,4,3,4,11,434,Loyal,1
15051,23,3,1383.3600000000001,4,3,4,11,434,Loyal,1
15052,319,1,207.73000000000002,1,1,1,3,111,At-Risk,0
15053,5,3,694.08,5,3,3,11,533,Loyal,1
15054,12,2,304.89,5,3,2,10,532,Loyal,0
15057,275,2,1422.0,1,3,4,8,134,Potential,0
15058,25,11,2102.67,4,5,5,14,455,VIP,1
15059,41,9,1338.14,3,5,4,12,354,Loyal,1
15060,8,4,294.04,5,4,2,11,542,Loyal,1
15061,4,48,37295.64,5,5,5,15,555,VIP,1
15062,71,4,987.86,3,4,4,11,344,Loyal,0
15063,213,1,317.20000000000005,1,1,2,4,112,At-Risk,0
15065,38,4,3109.73,3,4,5,12,345,Loyal,1
15066,53,1,893.59,3,1,3,7,313,Potential,0
15067,78,3,1744.76,2,3,4,9,234,Potential,0
15068,46,2,553.36,3,3,3,9,333,Potential,0
15069,179,1,1109.53,2,1,4,7,214,Potential,0
15070,373,1,106.2,1,1,1,3,111,At-Risk,0
15071,94,2,982.07,2,3,4,9,234,Potential,0
15073,10,3,1043.41,5,3,4,12,534,Loyal,1
15074,105,1,735.67,2,1,3,6,213,At-Risk,0
15075,78,1,773.03,2,1,3,6,213,At-Risk,0
15076,173,1,880.85,2,1,3,6,213,At-Risk,0
15078,7,32,9743.11,5,5,5,15,555,VIP,1
15079,213,4,895.61,1,4,3,8,143,Potential,0
15081,22,5,504.8,4,4,3,11,443,Loyal,1
15083,257,1,88.2,1,1,1,3,111,At-Risk,0
15087,282,1,306.94,1,1,2,4,112,At-Risk,0
15088,21,2,1160.07,4,3,4,11,434,Loyal,1
15089,10,6,2420.84,5,5,5,15,555,VIP,1
15090,308,1,381.32,1,1,2,4,112,At-Risk,0
15091,68,1,480.71,3,1,3,7,313,Potential,0
15092,215,2,457.81,1,3,2,6,132,At-Risk,0
15093,18,6,4595.82,4,5,5,14,455,VIP,1
15095,104,4,1370.6,2,4,4,10,244,Loyal,0
15096,43,1,219.39000000000001,3,1,1,5,311,At-Risk,0
15097,4,1,248.08,5,1,2,8,512,Potential,0
15098,182,3,604.8000000000001,1,3,3,7,133,Potential,0
15099,84,1,410.48,2,1,2,5,212,At-Risk,0
15100,334,3,578.4000000000001,1,3,3,7,133,Potential,0
15101,9,2,317.53,5,3,2,10,532,Loyal,0
15103,31,2,703.36,4,3,3,10,433,Loyal,0
15104,197,2,993.54,1,3,4,8,134,Potential,0
15105,18,7,2298.93,4,5,5,14,455,VIP,1
15106,18,5,1422.52,4,4,4,12,444,Loyal,1
15107,311,6,319.5,1,5,2,8,152,Potential,0
15108,142,3,1159.25,2,3,4,9,234,Potential,0
15109,246,1,484.95,1,1,3,5,113,At-Risk,0
15110,24,4,996.1,4,4,4,12,444,Loyal,1
15111,29,3,1567.48,4,3,4,11,434,Loyal,1
15113,10,3,3465.84,5,3,5,13,535,VIP,1
15114,30,10,2760.56,4,5,5,14,455,VIP,1
15115,18,1,340.11,4,1,2,7,412,Potential,0
15116,18,4,1352.75,4,4,4,12,444,Loyal,1
15117,15,5,1551.78,4,4,4,12,444,Loyal,1
15118,134,1,201.60000000000002,2,1,1,4,211,At-Risk,0
15119,246,1,266.4,1,1,2,4,112,At-Risk,0
15120,134,1,358.82,2,1,2,5,212,At-Risk,0
15121,50,2,457.72,3,3,2,8,332,Potential,0
15122,114,3,1633.78,2,3,4,9,234,Potential,0
15123,7,2,2199.31,5,3,5,13,535,VIP,1
15124,23,2,184.19,4,3,1,8,431,Potential,0
15125,25,15,11097.68,4,5,5,14,455,VIP,1
15127,66,1,406.53,3,1,2,6,312,At-Risk,0
15128,60,4,1471.0,3,4,4,11,344,Loyal,1
15129,50,11,3134.2,3,5,5,13,355,VIP,1
15130,170,1,330.11,2,1,2,5,212,At-Risk,0
15132,18,5,977.9300000000001,4,4,4,12,444,Loyal,1
15133,128,3,982.42,2,3,4,9,234,Potential,0
15134,15,8,1387.99,4,5,4,13,454,VIP,1
15135,239,1,139.05,1,1,1,3,111,At-Risk,0
15136,3,4,1286.7,5,4,4,13,544,VIP,1
15139,240,2,178.96,1,3,1,5,131,At-Risk,0
15140,52,7,2354.25,3,5,5,13,355,VIP,1
15142,46,1,498.74,3,1,3,7,313,Potential,0
15143,226,1,259.45,1,1,2,4,112,At-Risk,0
15144,8,17,6580.44,5,5,5,15,555,VIP,1
15145,4,4,1194.73,5,4,4,13,544,VIP,1
